index,timestamp,value,instance
192,2022-02-24 11:58:08,1.7380000000000002,53ea38
192,2022-02-24 11:58:08,2.258,fe7f93
192,2022-02-24 11:58:08,0.134,c6585a
192,2022-02-24 11:58:08,0.132,24ae8d
192,2022-02-24 11:58:08,0.102,77c1ca
192,2022-02-24 11:58:08,93.916,825cc2
193,2022-02-24 11:58:13,0.068,c6585a
193,2022-02-24 11:58:13,0.136,24ae8d
193,2022-02-24 11:58:13,50.822,5f5533
193,2022-02-24 11:58:13,1.796,53ea38
193,2022-02-24 11:58:13,0.068,77c1ca
193,2022-02-24 11:58:13,1.952,fe7f93
193,2022-02-24 11:58:13,48.756,ac20cd
193,2022-02-24 11:58:13,91.458,825cc2
194,2022-02-24 11:58:18,41.29,ac20cd
194,2022-02-24 11:58:18,0.066,c6585a
194,2022-02-24 11:58:18,41.698,77c1ca
194,2022-02-24 11:58:18,44.414,5f5533
194,2022-02-24 11:58:18,92.14,825cc2
194,2022-02-24 11:58:18,1.926,53ea38
194,2022-02-24 11:58:18,2.184,fe7f93
194,2022-02-24 11:58:18,0.066,24ae8d
195,2022-02-24 11:58:23,93.208,825cc2
195,2022-02-24 11:58:23,1.866,53ea38
195,2022-02-24 11:58:23,44.232,5f5533
195,2022-02-24 11:58:23,1.984,fe7f93
195,2022-02-24 11:58:23,89.448,77c1ca
195,2022-02-24 11:58:23,41.572,ac20cd
195,2022-02-24 11:58:23,0.132,24ae8d
195,2022-02-24 11:58:23,0.066,c6585a
196,2022-02-24 11:58:28,2.22,fe7f93
196,2022-02-24 11:58:28,48.236,5f5533
196,2022-02-24 11:58:28,94.734,77c1ca
196,2022-02-24 11:58:28,96.292,825cc2
196,2022-02-24 11:58:28,0.068,c6585a
196,2022-02-24 11:58:28,0.134,24ae8d
196,2022-02-24 11:58:28,42.262,ac20cd
196,2022-02-24 11:58:28,1.732,53ea38
197,2022-02-24 11:58:33,0.134,c6585a
197,2022-02-24 11:58:33,90.666,825cc2
197,2022-02-24 11:58:33,41.08,5f5533
197,2022-02-24 11:58:33,45.6,ac20cd
197,2022-02-24 11:58:33,84.742,77c1ca
197,2022-02-24 11:58:33,0.134,24ae8d
197,2022-02-24 11:58:33,1.8,53ea38
197,2022-02-24 11:58:33,1.958,fe7f93
198,2022-02-24 11:58:38,53.92,5f5533
198,2022-02-24 11:58:38,89.458,825cc2
198,2022-02-24 11:58:38,2.234,fe7f93
198,2022-02-24 11:58:38,0.066,24ae8d
198,2022-02-24 11:58:38,1.7719999999999998,53ea38
198,2022-02-24 11:58:38,13.874,77c1ca
198,2022-02-24 11:58:38,0.068,c6585a
198,2022-02-24 11:58:38,41.15,ac20cd
199,2022-02-24 11:58:43,44.302,ac20cd
199,2022-02-24 11:58:43,95.292,825cc2
199,2022-02-24 11:58:43,1.89,53ea38
199,2022-02-24 11:58:43,2.132,fe7f93
199,2022-02-24 11:58:43,0.066,c6585a
199,2022-02-24 11:58:43,0.1,77c1ca
199,2022-02-24 11:58:43,0.134,24ae8d
199,2022-02-24 11:58:43,46.22,5f5533
200,2022-02-24 11:58:48,43.522,5f5533
200,2022-02-24 11:58:48,95.626,825cc2
200,2022-02-24 11:58:48,0.132,24ae8d
200,2022-02-24 11:58:48,0.068,77c1ca
200,2022-02-24 11:58:48,0.132,c6585a
200,2022-02-24 11:58:48,1.9,53ea38
200,2022-02-24 11:58:48,41.972,ac20cd
200,2022-02-24 11:58:48,2.264,fe7f93
201,2022-02-24 11:58:53,0.098,77c1ca
201,2022-02-24 11:58:53,2.0,fe7f93
201,2022-02-24 11:58:53,42.324,ac20cd
201,2022-02-24 11:58:53,0.066,24ae8d
201,2022-02-24 11:58:53,49.74,5f5533
201,2022-02-24 11:58:53,0.066,c6585a
201,2022-02-24 11:58:53,93.0,825cc2
201,2022-02-24 11:58:53,1.8,53ea38
202,2022-02-24 11:58:58,1.768,53ea38
202,2022-02-24 11:58:58,43.028,ac20cd
202,2022-02-24 11:58:58,2.218,fe7f93
202,2022-02-24 11:58:58,0.066,c6585a
202,2022-02-24 11:58:58,0.134,24ae8d
202,2022-02-24 11:58:58,0.1,77c1ca
202,2022-02-24 11:58:58,93.75,825cc2
202,2022-02-24 11:58:58,43.592,5f5533
203,2022-02-24 11:59:03,44.648,ac20cd
203,2022-02-24 11:59:03,0.068,c6585a
203,2022-02-24 11:59:03,0.134,24ae8d
203,2022-02-24 11:59:03,0.134,77c1ca
203,2022-02-24 11:59:03,1.858,53ea38
203,2022-02-24 11:59:03,3.378,fe7f93
203,2022-02-24 11:59:03,41.808,5f5533
203,2022-02-24 11:59:03,95.292,825cc2
204,2022-02-24 11:59:08,43.404,ac20cd
204,2022-02-24 11:59:08,1.7380000000000002,53ea38
204,2022-02-24 11:59:08,0.134,24ae8d
204,2022-02-24 11:59:08,49.36600000000001,5f5533
204,2022-02-24 11:59:08,0.066,77c1ca
204,2022-02-24 11:59:08,0.066,c6585a
204,2022-02-24 11:59:08,2.292,fe7f93
204,2022-02-24 11:59:08,95.208,825cc2
205,2022-02-24 11:59:13,0.066,24ae8d
205,2022-02-24 11:59:13,1.8,53ea38
205,2022-02-24 11:59:13,0.134,c6585a
205,2022-02-24 11:59:13,45.492,5f5533
205,2022-02-24 11:59:13,38.052,ac20cd
205,2022-02-24 11:59:13,2.0780000000000003,fe7f93
205,2022-02-24 11:59:13,0.1,77c1ca
205,2022-02-24 11:59:13,95.542,825cc2
206,2022-02-24 11:59:18,2.542,fe7f93
206,2022-02-24 11:59:18,0.134,24ae8d
206,2022-02-24 11:59:18,1.962,53ea38
206,2022-02-24 11:59:18,44.29600000000001,5f5533
206,2022-02-24 11:59:18,0.102,77c1ca
206,2022-02-24 11:59:18,93.0,825cc2
206,2022-02-24 11:59:18,41.338,ac20cd
206,2022-02-24 11:59:18,0.068,c6585a
207,2022-02-24 11:59:23,0.1,77c1ca
207,2022-02-24 11:59:23,92.236,825cc2
207,2022-02-24 11:59:23,0.132,24ae8d
207,2022-02-24 11:59:23,0.066,c6585a
207,2022-02-24 11:59:23,1.824,53ea38
207,2022-02-24 11:59:23,49.706,5f5533
207,2022-02-24 11:59:23,2.018,fe7f93
207,2022-02-24 11:59:23,40.602,ac20cd
208,2022-02-24 11:59:28,94.25,825cc2
208,2022-02-24 11:59:28,0.066,c6585a
208,2022-02-24 11:59:28,0.066,24ae8d
208,2022-02-24 11:59:28,40.61,ac20cd
208,2022-02-24 11:59:28,1.7719999999999998,53ea38
208,2022-02-24 11:59:28,40.868,5f5533
208,2022-02-24 11:59:28,0.066,77c1ca
208,2022-02-24 11:59:28,2.144,fe7f93
209,2022-02-24 11:59:33,92.282,825cc2
209,2022-02-24 11:59:33,0.134,24ae8d
209,2022-02-24 11:59:33,1.766,53ea38
209,2022-02-24 11:59:33,51.808,5f5533
209,2022-02-24 11:59:33,0.066,c6585a
209,2022-02-24 11:59:33,42.18,ac20cd
209,2022-02-24 11:59:33,0.102,77c1ca
209,2022-02-24 11:59:33,2.048,fe7f93
210,2022-02-24 11:59:38,0.1,77c1ca
210,2022-02-24 11:59:38,0.132,c6585a
210,2022-02-24 11:59:38,48.562,5f5533
210,2022-02-24 11:59:38,2.296,fe7f93
210,2022-02-24 11:59:38,0.134,24ae8d
210,2022-02-24 11:59:38,40.446,ac20cd
210,2022-02-24 11:59:38,1.832,53ea38
210,2022-02-24 11:59:38,94.714,825cc2
211,2022-02-24 11:59:43,45.188,ac20cd
211,2022-02-24 11:59:43,0.134,24ae8d
211,2022-02-24 11:59:43,0.066,c6585a
211,2022-02-24 11:59:43,2.164,fe7f93
211,2022-02-24 11:59:43,41.902,5f5533
211,2022-02-24 11:59:43,85.03399999999998,77c1ca
211,2022-02-24 11:59:43,94.126,825cc2
211,2022-02-24 11:59:43,1.822,53ea38
212,2022-02-24 11:59:48,1.938,53ea38
212,2022-02-24 11:59:48,53.708,5f5533
212,2022-02-24 11:59:48,0.068,24ae8d
212,2022-02-24 11:59:48,2.366,fe7f93
212,2022-02-24 11:59:48,0.068,c6585a
212,2022-02-24 11:59:48,96.25,825cc2
212,2022-02-24 11:59:48,44.132,ac20cd
212,2022-02-24 11:59:48,85.18799999999997,77c1ca
213,2022-02-24 11:59:53,0.134,24ae8d
213,2022-02-24 11:59:53,2.114,fe7f93
213,2022-02-24 11:59:53,93.834,825cc2
213,2022-02-24 11:59:53,1.7919999999999998,53ea38
213,2022-02-24 11:59:53,46.55,5f5533
213,2022-02-24 11:59:53,92.804,77c1ca
213,2022-02-24 11:59:53,0.132,c6585a
213,2022-02-24 11:59:53,41.644,ac20cd
214,2022-02-24 11:59:58,63.374,77c1ca
214,2022-02-24 11:59:58,0.068,24ae8d
214,2022-02-24 11:59:58,3.61,fe7f93
214,2022-02-24 11:59:58,0.066,c6585a
214,2022-02-24 11:59:58,94.46,825cc2
214,2022-02-24 11:59:58,39.24800000000001,ac20cd
214,2022-02-24 11:59:58,1.83,53ea38
214,2022-02-24 11:59:58,41.338,5f5533
215,2022-02-24 12:00:03,1.704,53ea38
215,2022-02-24 12:00:03,0.102,77c1ca
215,2022-02-24 12:00:03,0.066,c6585a
215,2022-02-24 12:00:03,95.542,825cc2
215,2022-02-24 12:00:03,48.36600000000001,5f5533
215,2022-02-24 12:00:03,2.05,fe7f93
215,2022-02-24 12:00:03,0.132,24ae8d
215,2022-02-24 12:00:03,42.042,ac20cd
216,2022-02-24 12:00:08,40.364,ac20cd
216,2022-02-24 12:00:08,0.066,c6585a
216,2022-02-24 12:00:08,41.878,5f5533
216,2022-02-24 12:00:08,0.1,77c1ca
216,2022-02-24 12:00:08,0.134,24ae8d
216,2022-02-24 12:00:08,98.042,825cc2
216,2022-02-24 12:00:08,2.376,fe7f93
216,2022-02-24 12:00:08,1.8,53ea38
217,2022-02-24 12:00:13,0.068,77c1ca
217,2022-02-24 12:00:13,52.342,5f5533
217,2022-02-24 12:00:13,2.066,fe7f93
217,2022-02-24 12:00:13,0.066,c6585a
217,2022-02-24 12:00:13,0.134,24ae8d
217,2022-02-24 12:00:13,1.76,53ea38
217,2022-02-24 12:00:13,42.182,ac20cd
217,2022-02-24 12:00:13,95.766,825cc2
218,2022-02-24 12:00:18,2.18,fe7f93
218,2022-02-24 12:00:18,0.066,24ae8d
218,2022-02-24 12:00:18,46.502,5f5533
218,2022-02-24 12:00:18,2.008,53ea38
218,2022-02-24 12:00:18,93.458,825cc2
218,2022-02-24 12:00:18,0.1,77c1ca
218,2022-02-24 12:00:18,38.79,ac20cd
218,2022-02-24 12:00:18,0.134,c6585a
219,2022-02-24 12:00:23,92.858,825cc2
219,2022-02-24 12:00:23,2.068,fe7f93
219,2022-02-24 12:00:23,0.1,77c1ca
219,2022-02-24 12:00:23,1.76,53ea38
219,2022-02-24 12:00:23,42.276,5f5533
219,2022-02-24 12:00:23,42.04,ac20cd
219,2022-02-24 12:00:23,0.066,c6585a
219,2022-02-24 12:00:23,0.134,24ae8d
220,2022-02-24 12:00:28,95.584,825cc2
220,2022-02-24 12:00:28,50.104,5f5533
220,2022-02-24 12:00:28,0.134,24ae8d
220,2022-02-24 12:00:28,0.102,77c1ca
220,2022-02-24 12:00:28,2.214,fe7f93
220,2022-02-24 12:00:28,43.38,ac20cd
220,2022-02-24 12:00:28,1.802,53ea38
220,2022-02-24 12:00:28,0.066,c6585a
221,2022-02-24 12:00:33,1.756,53ea38
221,2022-02-24 12:00:33,0.134,24ae8d
221,2022-02-24 12:00:33,93.128,825cc2
221,2022-02-24 12:00:33,41.08,ac20cd
221,2022-02-24 12:00:33,2.048,fe7f93
221,2022-02-24 12:00:33,0.066,c6585a
221,2022-02-24 12:00:33,45.728,5f5533
221,2022-02-24 12:00:33,81.764,77c1ca
222,2022-02-24 12:00:38,83.39200000000002,77c1ca
222,2022-02-24 12:00:38,1.838,53ea38
222,2022-02-24 12:00:38,0.066,24ae8d
222,2022-02-24 12:00:38,45.494,5f5533
222,2022-02-24 12:00:38,0.134,c6585a
222,2022-02-24 12:00:38,2.356,fe7f93
222,2022-02-24 12:00:38,91.888,825cc2
222,2022-02-24 12:00:38,40.68,ac20cd
223,2022-02-24 12:00:43,0.066,c6585a
223,2022-02-24 12:00:43,48.666,5f5533
223,2022-02-24 12:00:43,2.108,fe7f93
223,2022-02-24 12:00:43,1.768,53ea38
223,2022-02-24 12:00:43,41.878,ac20cd
223,2022-02-24 12:00:43,92.984,825cc2
223,2022-02-24 12:00:43,94.176,77c1ca
223,2022-02-24 12:00:43,0.132,24ae8d
224,2022-02-24 12:00:48,46.488,ac20cd
224,2022-02-24 12:00:48,0.066,c6585a
224,2022-02-24 12:00:48,48.17,5f5533
224,2022-02-24 12:00:48,2.026,53ea38
224,2022-02-24 12:00:48,0.134,24ae8d
224,2022-02-24 12:00:48,68.884,77c1ca
224,2022-02-24 12:00:48,2.3,fe7f93
224,2022-02-24 12:00:48,94.326,825cc2
225,2022-02-24 12:00:53,0.066,24ae8d
225,2022-02-24 12:00:53,38.028,ac20cd
225,2022-02-24 12:00:53,44.672,5f5533
225,2022-02-24 12:00:53,1.798,53ea38
225,2022-02-24 12:00:53,0.066,c6585a
225,2022-02-24 12:00:53,2.044,fe7f93
225,2022-02-24 12:00:53,0.1,77c1ca
225,2022-02-24 12:00:53,95.876,825cc2
226,2022-02-24 12:00:58,45.54,5f5533
226,2022-02-24 12:00:58,0.134,c6585a
226,2022-02-24 12:00:58,93.584,825cc2
226,2022-02-24 12:00:58,0.102,77c1ca
226,2022-02-24 12:00:58,0.134,24ae8d
226,2022-02-24 12:00:58,2.312,fe7f93
226,2022-02-24 12:00:58,1.764,53ea38
226,2022-02-24 12:00:58,40.916,ac20cd
227,2022-02-24 12:01:03,3.318,fe7f93
227,2022-02-24 12:01:03,1.774,53ea38
227,2022-02-24 12:01:03,40.892,5f5533
227,2022-02-24 12:01:03,0.134,24ae8d
227,2022-02-24 12:01:03,0.066,c6585a
227,2022-02-24 12:01:03,95.158,825cc2
227,2022-02-24 12:01:03,40.822,ac20cd
227,2022-02-24 12:01:03,0.066,77c1ca
228,2022-02-24 12:01:08,1.858,53ea38
228,2022-02-24 12:01:08,2.258,fe7f93
228,2022-02-24 12:01:08,50.024,5f5533
228,2022-02-24 12:01:08,0.134,24ae8d
228,2022-02-24 12:01:08,0.102,77c1ca
228,2022-02-24 12:01:08,0.066,c6585a
228,2022-02-24 12:01:08,95.416,825cc2
228,2022-02-24 12:01:08,41.864,ac20cd
229,2022-02-24 12:01:13,0.102,77c1ca
229,2022-02-24 12:01:13,41.456,ac20cd
229,2022-02-24 12:01:13,0.066,24ae8d
229,2022-02-24 12:01:13,45.37600000000001,5f5533
229,2022-02-24 12:01:13,0.068,c6585a
229,2022-02-24 12:01:13,2.002,fe7f93
229,2022-02-24 12:01:13,93.166,825cc2
229,2022-02-24 12:01:13,1.73,53ea38
230,2022-02-24 12:01:18,0.068,c6585a
230,2022-02-24 12:01:18,1.872,53ea38
230,2022-02-24 12:01:18,0.134,24ae8d
230,2022-02-24 12:01:18,42.746,5f5533
230,2022-02-24 12:01:18,0.1,77c1ca
230,2022-02-24 12:01:18,44.804,ac20cd
230,2022-02-24 12:01:18,96.25,825cc2
230,2022-02-24 12:01:18,2.212,fe7f93
231,2022-02-24 12:01:23,93.376,825cc2
231,2022-02-24 12:01:23,48.076,5f5533
231,2022-02-24 12:01:23,0.1,77c1ca
231,2022-02-24 12:01:23,2.044,fe7f93
231,2022-02-24 12:01:23,0.134,24ae8d
231,2022-02-24 12:01:23,0.132,c6585a
231,2022-02-24 12:01:23,38.99,ac20cd
231,2022-02-24 12:01:23,1.758,53ea38
232,2022-02-24 12:01:28,2.244,fe7f93
232,2022-02-24 12:01:28,0.132,24ae8d
232,2022-02-24 12:01:28,46.69,5f5533
232,2022-02-24 12:01:28,0.066,c6585a
232,2022-02-24 12:01:28,40.57,ac20cd
232,2022-02-24 12:01:28,1.828,53ea38
232,2022-02-24 12:01:28,93.084,825cc2
232,2022-02-24 12:01:28,0.068,77c1ca
233,2022-02-24 12:01:33,0.102,77c1ca
233,2022-02-24 12:01:33,0.066,c6585a
233,2022-02-24 12:01:33,2.062,fe7f93
233,2022-02-24 12:01:33,2.0980000000000003,53ea38
233,2022-02-24 12:01:33,45.164,ac20cd
233,2022-02-24 12:01:33,44.132,5f5533
233,2022-02-24 12:01:33,0.134,24ae8d
233,2022-02-24 12:01:33,93.146,825cc2
234,2022-02-24 12:01:38,0.134,c6585a
234,2022-02-24 12:01:38,2.332,fe7f93
234,2022-02-24 12:01:38,38.316,ac20cd
234,2022-02-24 12:01:38,0.068,77c1ca
234,2022-02-24 12:01:38,95.596,825cc2
234,2022-02-24 12:01:38,49.898,5f5533
234,2022-02-24 12:01:38,1.706,53ea38
234,2022-02-24 12:01:38,0.068,24ae8d
235,2022-02-24 12:01:43,42.112,ac20cd
235,2022-02-24 12:01:43,1.858,53ea38
235,2022-02-24 12:01:43,40.798,5f5533
235,2022-02-24 12:01:43,0.066,c6585a
235,2022-02-24 12:01:43,2.05,fe7f93
235,2022-02-24 12:01:43,94.336,825cc2
235,2022-02-24 12:01:43,0.134,24ae8d
235,2022-02-24 12:01:43,0.268,77c1ca
236,2022-02-24 12:01:48,1.874,53ea38
236,2022-02-24 12:01:48,53.216,5f5533
236,2022-02-24 12:01:48,0.066,c6585a
236,2022-02-24 12:01:48,91.458,825cc2
236,2022-02-24 12:01:48,2.298,fe7f93
236,2022-02-24 12:01:48,0.132,24ae8d
236,2022-02-24 12:01:48,0.1,77c1ca
236,2022-02-24 12:01:48,42.488,ac20cd
237,2022-02-24 12:01:53,0.1,77c1ca
237,2022-02-24 12:01:53,0.068,c6585a
237,2022-02-24 12:01:53,93.292,825cc2
237,2022-02-24 12:01:53,0.066,24ae8d
237,2022-02-24 12:01:53,3.3,fe7f93
237,2022-02-24 12:01:53,45.298,5f5533
237,2022-02-24 12:01:53,1.764,53ea38
237,2022-02-24 12:01:53,38.592,ac20cd
238,2022-02-24 12:01:58,41.76,5f5533
238,2022-02-24 12:01:58,95.126,825cc2
238,2022-02-24 12:01:58,0.134,24ae8d
238,2022-02-24 12:01:58,0.066,c6585a
238,2022-02-24 12:01:58,2.302,fe7f93
238,2022-02-24 12:01:58,0.102,77c1ca
238,2022-02-24 12:01:58,1.76,53ea38
238,2022-02-24 12:01:58,40.492,ac20cd
239,2022-02-24 12:02:03,2.036,fe7f93
239,2022-02-24 12:02:03,41.74800000000001,ac20cd
239,2022-02-24 12:02:03,1.706,53ea38
239,2022-02-24 12:02:03,48.662,5f5533
239,2022-02-24 12:02:03,0.134,24ae8d
239,2022-02-24 12:02:03,0.066,c6585a
239,2022-02-24 12:02:03,0.068,77c1ca
239,2022-02-24 12:02:03,92.976,825cc2
240,2022-02-24 12:02:08,94.326,825cc2
240,2022-02-24 12:02:08,0.066,24ae8d
240,2022-02-24 12:02:08,0.102,77c1ca
240,2022-02-24 12:02:08,0.134,c6585a
240,2022-02-24 12:02:08,43.286,ac20cd
240,2022-02-24 12:02:08,45.536,5f5533
240,2022-02-24 12:02:08,2.2840000000000003,fe7f93
240,2022-02-24 12:02:08,1.766,53ea38
241,2022-02-24 12:02:13,41.69,ac20cd
241,2022-02-24 12:02:13,0.132,24ae8d
241,2022-02-24 12:02:13,89.538,825cc2
241,2022-02-24 12:02:13,1.7919999999999998,53ea38
241,2022-02-24 12:02:13,2.152,fe7f93
241,2022-02-24 12:02:13,45.044,5f5533
241,2022-02-24 12:02:13,0.1,77c1ca
241,2022-02-24 12:02:13,0.066,c6585a
242,2022-02-24 12:02:18,0.132,24ae8d
242,2022-02-24 12:02:18,0.068,77c1ca
242,2022-02-24 12:02:18,0.066,c6585a
242,2022-02-24 12:02:18,1.876,53ea38
242,2022-02-24 12:02:18,48.06800000000001,5f5533
242,2022-02-24 12:02:18,45.702,ac20cd
242,2022-02-24 12:02:18,92.128,825cc2
242,2022-02-24 12:02:18,2.2840000000000003,fe7f93
243,2022-02-24 12:02:23,41.77,5f5533
243,2022-02-24 12:02:23,0.066,c6585a
243,2022-02-24 12:02:23,94.144,825cc2
243,2022-02-24 12:02:23,38.85,ac20cd
243,2022-02-24 12:02:23,0.102,77c1ca
243,2022-02-24 12:02:23,2.164,fe7f93
243,2022-02-24 12:02:23,1.7919999999999998,53ea38
243,2022-02-24 12:02:23,0.134,24ae8d
244,2022-02-24 12:02:28,51.738,5f5533
244,2022-02-24 12:02:28,0.134,c6585a
244,2022-02-24 12:02:28,89.488,825cc2
244,2022-02-24 12:02:28,2.25,fe7f93
244,2022-02-24 12:02:28,0.134,24ae8d
244,2022-02-24 12:02:28,0.102,77c1ca
244,2022-02-24 12:02:28,1.706,53ea38
244,2022-02-24 12:02:28,38.592,ac20cd
245,2022-02-24 12:02:33,0.068,77c1ca
245,2022-02-24 12:02:33,90.314,825cc2
245,2022-02-24 12:02:33,0.132,24ae8d
245,2022-02-24 12:02:33,1.86,53ea38
245,2022-02-24 12:02:33,47.558,5f5533
245,2022-02-24 12:02:33,2.126,fe7f93
245,2022-02-24 12:02:33,0.066,c6585a
245,2022-02-24 12:02:33,42.066,ac20cd
246,2022-02-24 12:02:38,95.0,825cc2
246,2022-02-24 12:02:38,2.326,fe7f93
246,2022-02-24 12:02:38,0.1,77c1ca
246,2022-02-24 12:02:38,0.066,c6585a
246,2022-02-24 12:02:38,1.732,53ea38
246,2022-02-24 12:02:38,0.068,24ae8d
246,2022-02-24 12:02:38,43.094,ac20cd
246,2022-02-24 12:02:38,43.122,5f5533
247,2022-02-24 12:02:43,50.234,5f5533
247,2022-02-24 12:02:43,40.442,ac20cd
247,2022-02-24 12:02:43,0.132,24ae8d
247,2022-02-24 12:02:43,93.208,825cc2
247,2022-02-24 12:02:43,1.764,53ea38
247,2022-02-24 12:02:43,2.134,fe7f93
247,2022-02-24 12:02:43,0.068,77c1ca
247,2022-02-24 12:02:43,0.134,c6585a
248,2022-02-24 12:02:48,2.316,fe7f93
248,2022-02-24 12:02:48,47.474,5f5533
248,2022-02-24 12:02:48,94.042,825cc2
248,2022-02-24 12:02:48,1.976,53ea38
248,2022-02-24 12:02:48,45.282,ac20cd
248,2022-02-24 12:02:48,0.1,77c1ca
248,2022-02-24 12:02:48,0.066,c6585a
248,2022-02-24 12:02:48,0.132,24ae8d
249,2022-02-24 12:02:53,38.826,ac20cd
249,2022-02-24 12:02:53,0.134,24ae8d
249,2022-02-24 12:02:53,0.066,c6585a
249,2022-02-24 12:02:53,0.1,77c1ca
249,2022-02-24 12:02:53,1.892,53ea38
249,2022-02-24 12:02:53,92.626,825cc2
249,2022-02-24 12:02:53,43.17,5f5533
249,2022-02-24 12:02:53,2.114,fe7f93
250,2022-02-24 12:02:58,1.636,53ea38
250,2022-02-24 12:02:58,41.948,ac20cd
250,2022-02-24 12:02:58,0.066,24ae8d
250,2022-02-24 12:02:58,95.398,825cc2
250,2022-02-24 12:02:58,47.418,5f5533
250,2022-02-24 12:02:58,0.068,77c1ca
250,2022-02-24 12:02:58,0.066,c6585a
250,2022-02-24 12:02:58,3.5660000000000003,fe7f93
251,2022-02-24 12:03:03,37.746,ac20cd
251,2022-02-24 12:03:03,93.528,825cc2
251,2022-02-24 12:03:03,0.134,24ae8d
251,2022-02-24 12:03:03,0.068,c6585a
251,2022-02-24 12:03:03,0.1,77c1ca
251,2022-02-24 12:03:03,39.86,5f5533
251,2022-02-24 12:03:03,2.11,fe7f93
251,2022-02-24 12:03:03,1.794,53ea38
252,2022-02-24 12:03:08,2.17,fe7f93
252,2022-02-24 12:03:08,0.134,c6585a
252,2022-02-24 12:03:08,51.456,5f5533
252,2022-02-24 12:03:08,93.5,825cc2
252,2022-02-24 12:03:08,40.282,ac20cd
252,2022-02-24 12:03:08,0.068,77c1ca
252,2022-02-24 12:03:08,0.066,24ae8d
252,2022-02-24 12:03:08,1.736,53ea38
253,2022-02-24 12:03:13,43.98,ac20cd
253,2022-02-24 12:03:13,0.1,77c1ca
253,2022-02-24 12:03:13,1.924,fe7f93
253,2022-02-24 12:03:13,95.63,825cc2
253,2022-02-24 12:03:13,44.32,5f5533
253,2022-02-24 12:03:13,1.76,53ea38
253,2022-02-24 12:03:13,0.132,24ae8d
253,2022-02-24 12:03:13,0.066,c6585a
254,2022-02-24 12:03:18,1.934,53ea38
254,2022-02-24 12:03:18,2.1180000000000003,fe7f93
254,2022-02-24 12:03:18,42.206,5f5533
254,2022-02-24 12:03:18,0.068,c6585a
254,2022-02-24 12:03:18,93.292,825cc2
254,2022-02-24 12:03:18,0.136,24ae8d
254,2022-02-24 12:03:18,43.176,ac20cd
254,2022-02-24 12:03:18,0.102,77c1ca
255,2022-02-24 12:03:23,49.272,5f5533
255,2022-02-24 12:03:23,0.134,24ae8d
255,2022-02-24 12:03:23,2.042,fe7f93
255,2022-02-24 12:03:23,38.99800000000001,ac20cd
255,2022-02-24 12:03:23,1.83,53ea38
255,2022-02-24 12:03:23,0.066,c6585a
255,2022-02-24 12:03:23,0.068,77c1ca
255,2022-02-24 12:03:23,95.292,825cc2
256,2022-02-24 12:03:28,46.066,5f5533
256,2022-02-24 12:03:28,95.01,825cc2
256,2022-02-24 12:03:28,0.102,77c1ca
256,2022-02-24 12:03:28,0.068,24ae8d
256,2022-02-24 12:03:28,0.134,c6585a
256,2022-02-24 12:03:28,2.172,fe7f93
256,2022-02-24 12:03:28,43.146,ac20cd
256,2022-02-24 12:03:28,1.726,53ea38
257,2022-02-24 12:03:33,1.7719999999999998,53ea38
257,2022-02-24 12:03:33,42.816,ac20cd
257,2022-02-24 12:03:33,45.164,5f5533
257,2022-02-24 12:03:33,0.1,77c1ca
257,2022-02-24 12:03:33,0.066,c6585a
257,2022-02-24 12:03:33,92.384,825cc2
257,2022-02-24 12:03:33,1.944,fe7f93
257,2022-02-24 12:03:33,0.132,24ae8d
258,2022-02-24 12:03:38,1.866,53ea38
258,2022-02-24 12:03:38,93.75,825cc2
258,2022-02-24 12:03:38,2.292,fe7f93
258,2022-02-24 12:03:38,0.066,c6585a
258,2022-02-24 12:03:38,0.132,24ae8d
258,2022-02-24 12:03:38,49.432,5f5533
258,2022-02-24 12:03:38,0.068,77c1ca
258,2022-02-24 12:03:38,40.47,ac20cd
259,2022-02-24 12:03:43,40.306,5f5533
259,2022-02-24 12:03:43,0.134,24ae8d
259,2022-02-24 12:03:43,0.132,c6585a
259,2022-02-24 12:03:43,2.0,fe7f93
259,2022-02-24 12:03:43,96.124,825cc2
259,2022-02-24 12:03:43,0.102,77c1ca
259,2022-02-24 12:03:43,43.192,ac20cd
259,2022-02-24 12:03:43,1.766,53ea38
260,2022-02-24 12:03:48,41.666,ac20cd
260,2022-02-24 12:03:48,0.066,c6585a
260,2022-02-24 12:03:48,53.17,5f5533
260,2022-02-24 12:03:48,0.098,77c1ca
260,2022-02-24 12:03:48,93.42,825cc2
260,2022-02-24 12:03:48,0.134,24ae8d
260,2022-02-24 12:03:48,2.17,fe7f93
260,2022-02-24 12:03:48,1.996,53ea38
261,2022-02-24 12:03:53,1.8,53ea38
261,2022-02-24 12:03:53,0.132,24ae8d
261,2022-02-24 12:03:53,45.416,5f5533
261,2022-02-24 12:03:53,38.756,ac20cd
261,2022-02-24 12:03:53,0.068,c6585a
261,2022-02-24 12:03:53,3.218,fe7f93
261,2022-02-24 12:03:53,91.854,825cc2
261,2022-02-24 12:03:53,0.068,77c1ca
262,2022-02-24 12:03:58,0.1,77c1ca
262,2022-02-24 12:03:58,90.5,825cc2
262,2022-02-24 12:03:58,40.22,ac20cd
262,2022-02-24 12:03:58,42.05,5f5533
262,2022-02-24 12:03:58,1.856,53ea38
262,2022-02-24 12:03:58,2.146,fe7f93
262,2022-02-24 12:03:58,0.066,24ae8d
262,2022-02-24 12:03:58,0.066,c6585a
